path,formula
2016/UN_458_em_785.png,\int \alpha (x) dx
HAMEX/formulaire029-equation058.png,y^2=x^3-3x+2
2014/RIT_2014_30.png,\frac {a z ^ {- 1} (1 + a z ^ {- 1})} {(1 - a z ^ {- 1}) 3}
HAMEX/formulaire002-equation001.png,\gamma = 1 + \frac{1}{n}
MfrDB/MfrDB3532.png,{( 1 + x )^{n}} = \sum_{k = 0}^{\infty} n k {x^{k}}
HAMEX/formulaire032-equation054.png,p_h-p
2014/513_em_322.png,x_{LL}\leq x_{L}
KAIST/KME2G3_29_sub_28.png,z_1^2 + 1^z - z_2^2 + 2^z
MfrDB/MfrDB1524.png,| a - b | \leq | a - c | + | c - b |
2014/28_em_136.png,\pi_{t+1}
2013/105_em_60.png,c_1(\alpha -E) + c_2(\beta) = 0
MfrDB/MfrDB1136.png,y = \frac{- a \pm \sqrt{{b^{2}} - 4 a c}}{2 a}
2016/UN_109_em_219.png,\int df
MfrDB/MfrDB1705.png,\int\limits_{0}^{\infty} \sqrt{x} {e^{- x}} dx = \frac{1}{2} \sqrt{\pi}
HAMEX/formulaire031-equation073.png,\alpha = \sqrt{2}
HAMEX/formulaire023-equation070.png,77 + 113 \geq 189
MathBrush/200923-1553-289.png,\mbox { pp }
HAMEX/formulaire009-equation021.png,a+b
MfrDB/MfrDB3136.png,\frac{3 x + y}{z} = ( \frac{A - 1}{{x^{2}} + {y^{2}}} )
MathBrush/200924-1331-141.png,{ \left ( t \right ) } ^ { \mbox { l } } \left ( I \right )
MfrDB/MfrDB2899.png,\lim_{n \to \infty} \frac{1}{{n^{p}}} = 0
2016/UN_128_em_1009.png,\frac {9}{ 4} (3x^3-1) x^{-1}
expressmatch/127_alfonso.png,n! -1
HAMEX/formulaire012-equation053.png,X_1 = 10
MathBrush/2009210-947-229.png,3.1
HAMEX/formulaire009-equation058.png,\phi_{a}(y)=1
KAIST/TrainData1_4_sub_3.png,x^{2} + y^{2} < 1
HAMEX/formulaire009-equation035.png,(165 / (165 + 146)) + ((116 \times 118) + 49) = 13737.53
MathBrush/200923-1254-306.png,\left ( \sqrt { l } \right )
2013/121_em_325.png,y \mathrm dx + x \mathrm dy = 0
MathBrush/200922-949-221.png,g
2013/123_em_363.png,l_1 = L_1 - \frac{M}{m}
expressmatch/75_caue.png,c^2 = a^2 + b^2 - 2ab \mathrm{cos} C
2013/122_em_349.png,p = 2 \times l - q
2013/106_em_97.png,P^iP_i = m^2 c^2 \frac{V^iV_i}{(\sqrt{V^jV_j} )^2} = m^2c^2
MathBrush/200923-1254-65.png,\sqrt { { \mbox { x } - \mbox { X } } }
MathBrush/2009213-137-85.png,\sqrt { \frac { 2 z ^ 3 } { \sqrt { \frac { 3 z ^ 2 } { \sqrt { 4 z } } } } }
2016/UN_457_em_757.png,\int CC
2013/122_em_339.png,n = \frac{L}{2} \sqrt{\frac{t}{c_o} }
MfrDB/MfrDB2088.png,\frac{{x^{4}}}{{2^{3}}} - {( \frac{2}{x} )^{- 4}}
MathBrush/200923-1253-79.png,\frac { \frac { \frac { x_4 } { x_3 } } { x_2 } } { x_1 }
MfrDB/MfrDB2804.png,A ( x ) = \frac{1}{x} + \frac{1}{{x^{2}}} + B ( x )
HAMEX/formulaire006-equation026.png,(x + 1) (8x^3 - 4x^2 - 4x + 1)=0
MathBrush/200922-949-81.png,{ \mbox { Y } - { \gamma - \mbox { x } } }
2013/rit_4255_4.png,b \leq x
2016/UN_461_em_861.png,1.923-4.134s+1.653s^3
MathBrush/2009212-1031-110.png,{ \mbox { d } = \sqrt { \mbox { x } } }
KAIST/TrainData2_1_sub_20.png,a + b + c + d + e
MathBrush/2009212-1031-136.png,\int { \mbox { S } } ^ { \mbox { t } } dC
2014/520_em_465.png,h(s)=\frac{1}{1+sT}
MathBrush/200925-1126-156.png,80
HAMEX/formulaire013-equation049.png,\frac{e^{iat}}{n}\sum_{k=0}^{n-1}e^{ikt}
MathBrush/200922-949-150.png,\sum _ { { \mbox { S } > f } } { \mbox { t } }
MathBrush/2009213-137-114.png,z
2016/UN_104_em_81.png,f(x) = c \frac {1-e^{-x}}{1+e^{-x}}
2014/RIT_2014_192.png,\frac {\log _ {b} x} {\log _ {b} a}
KAIST/KME2G3_9_sub_28.png,z_1^2 + 1^z - z_2^2 + 2^z
HAMEX/formulaire026-equation051.png,d_0 = x_0a + y_0b
MathBrush/2009212-1031-143.png,\mathrm{cos} I
HAMEX/formulaire030-equation002.png,"(s, x, y, z)"
2013/rit_42175_1.png,\sum _ {n \geq 0} n 2 ^ {n} z ^ {n}
MathBrush/200925-1126-138.png,{ \cdots + \gamma }
KAIST/TrainData2_21_sub_1.png,x_{1} + x_{2} = x_{3}
MathBrush/200926-1617-237.png,{ { - j } + \sqrt { \mbox { z } } }
MfrDB/MfrDB0113.png,\lim_{x \to 2} \frac{f ( x )}{x - 2} = \infty
2013/124_em_408.png,"B(L(S)),B(R(S))"
MathBrush/200922-947-184.png,\mbox { m }
2016/UN_452_em_647.png,h=\tan \phi
MathBrush/2009213-137-234.png,4.5
2014/518_em_416.png,{x^3+8y^3}
MfrDB/MfrDB3207.png,\lim_{x \to c} f ( x ) = f ( c )
HAMEX/formulaire026-equation016.png,\frac{\mathrm{cos} x + i \mathrm{sin} x}{e^{ix}}=1
MathBrush/200925-1126-38.png,\frac { 4 } { 3 } \pi r ^ 3
2016/UN_465_em_963.png,s^{imn}s^{qrs}s^{puw}s^{tvx}s_{mpq}s_{nst}s_{ruv}s_{w}
KAIST/KME2G3_17_sub_38.png,\frac 2 {\frac {3 m - 2 n \times 9^n - 9^m} {2 n - 1}}
expressmatch/105_caue.png,\frac{b^2c^2 -4b^3d -4ac^3 +18abcd -27a^2d^2}{a^4}
2014/RIT_2014_251.png,\frac {\sqrt {6} + \sqrt {2}} {4}
MfrDB/MfrDB3403.png,{( 12 - x )^{2}}
2016/UN_119_em_394.png,x\geq 1
MathBrush/200926-1617-32.png,a x ^ 4 + b x + c = 0
2014/RIT_2014_59.png,F ^ {3}
MathBrush/200923-1254-18.png,a ^ x + b ^ x + \frac { c } { 2 }
2013/128_em_528.png,y^{\prime} = f(x)g(y)
MathBrush/200923-1556-137.png,{ - \sum { { m - \mbox { T } } } }
HAMEX/formulaire002-equation068.png,x^2 + 2x\sqrt{2} + 1
MathBrush/200922-949-118.png,\frac { { { - \mbox { g } } - \mbox { Y } } } { { \mbox { u } j } }
HAMEX/formulaire038-equation052.png,"x^0, x^1, x^2, x^3"
MathBrush/200923-1254-295.png,\frac { { - { 80.1 Y } } } { { \mbox { a } { F \mbox { E } } } }
MathBrush/200924-1312-93.png,\mbox { yo }
2016/UN_463_em_906.png,\frac{1+\sqrt{5}}{2}
2016/UN_124_em_523.png,\sum_ap_a
2014/519_em_462.png,\sum_{r=1}^{n} r
HAMEX/formulaire019-equation033.png,351 = 3^3\times 13
MathBrush/200922-947-36.png,1 + \frac { \sqrt { a ^ 2 + 1 + b } } { 3 }
MathBrush/200922-949-242.png,{ \sqrt { 2 } } ^ { { a - { t } ^ { { v } ^ { \mbox { k } } \left ( R \right ) } } }
HAMEX/formulaire008-equation056.png,x^3 = 18x + 35
expressmatch/82_leo.png,q = \sqrt{(\frac{B-A}{C})^2 + 1} + \frac{B-A}{C}
2014/RIT_2014_156.png,- 1
MathBrush/200924-1312-62.png,\left ( \mathrm{sin} \left ( x \right ) ^ 2 + 3 \mathrm{cos} \left ( x \right ) ^ 2 \right ) ^ 4
MathBrush/200923-1254-138.png,{ \mbox { e } + \left ( P \right ) }
MfrDB/MfrDB0285.png,2 + {2^{2}}
MathBrush/2009213-139-23.png,\left ( 2 \right )
KAIST/TrainData2_17_sub_13.png,\frac{\mathrm{sin} \theta + \mathrm{cos} \theta + \tan \theta}{x + y + z}
KAIST/TrainData2_8_sub_95.png,\sqrt{1 + \sqrt{2 + \sqrt{3 + \sqrt{4}}}}
MathBrush/200922-949-27.png,\sqrt { { \mbox { y } + l } }
MathBrush/200923-1254-115.png,{ \mbox { S } } _ { d } \left ( \mbox { E } \right )
2016/UN_125_em_546.png,\frac{5 \times 4}{2} - 5 + 1= \frac{4 \times 3}{2} = 6
KAIST/TrainData2_0_sub_29.png,x^{i + 2 j \times k^{3} - 2 \frac{j}{i}}
KAIST/KME2G3_25_sub_35.png,\log_2 \frac{1}{2} + \log_4 \frac{2}{4}
MfrDB/MfrDB2520.png,\int\limits_{0}^{1} \sqrt{x} dx
MathBrush/200922-949-48.png,\mathrm{sin} \left ( \frac { \pi } { 3 } \right ) = \frac { 1 } { 2 }
HAMEX/formulaire001-equation051.png,\beta(s)
2016/UN_105_em_113.png,y=x_0-x
MfrDB/MfrDB2857.png,3 {a^{2}} {b^{3}} + 5 {a^{3}} {b^{2}} - \frac{{a^{5}} {b^{8}}}{2}
MathBrush/200923-1253-128.png,\sum _ { { v \geq l } } { \mbox { X } }
HAMEX/formulaire004-equation043.png,y = z x
2013/103_em_16.png,"(p_1, \ldots, p_N)"
MfrDB/MfrDB2594.png,5 0 ! \cdot n = 4 8 !
2016/UN_126_em_583.png,|a|=a_0+a_1+a_2+a_3
2016/UN_123_em_512.png,\sum_{k = 1}^{n-1} c_k c_{n-k} = c_{n+1} - 2 c_n
KAIST/TrainData2_25_sub_63.png,\frac{1}{a} F \left( a x + b \right) + C
MathBrush/2009220-1327-108.png,\left ( \sum { o } \right )
MathBrush/2009210-947-142.png,\mbox { l } \left ( \mbox { h } \right )
HAMEX/formulaire010-equation057.png,p = n \times m
2014/RIT_2014_210.png,\frac {1} {4} + \frac {2} {5} = \frac {1 \times 5} {4 \times 5} + \frac {2 \times 4} {5 \times 4} = \frac {5} {20} + \frac {8} {20}
2016/UN_457_em_770.png,\frac{1}{(n+2)(n+1)}
MathBrush/200922-949-164.png,f
KAIST/TrainData2_23_sub_41.png,\frac{\tan \alpha - \tan \beta}{1 + \tan \alpha \tan \beta}
MfrDB/MfrDB2278.png,{x^{y}} - {y^{x}}
MathBrush/200922-1017-124.png,i
MathBrush/200923-1251-42.png,\frac { 1 } { 3 } \pi r ^ 2 h
MathBrush/200924-1312-266.png,\mbox { j } \left ( \sum { i } \right )
MathBrush/2009213-137-60.png,\frac { \beta + \gamma } { \theta }
expressmatch/89_user0.png,x^\prime = x \mathrm{cos} \theta + y \mathrm{sin} \theta
HAMEX/formulaire004-equation037.png,"x_0, y_0, z_0"
MfrDB/MfrDB1844.png,{2^{x + 1}} - {2^{x}} = 16
HAMEX/formulaire027-equation042.png,"h(f,\alpha)"
2014/RIT_2014_41.png,- \sqrt {3}
MathBrush/200926-1617-16.png,\frac { { \mbox { u } + \mbox { r } } } { \sqrt { u } }
KAIST/TrainData2_6_sub_43.png,\frac{2 \tan \alpha}{1 - \tan^{2} \alpha}
2016/UN_110_em_227.png,8+7+7+4=26
MathBrush/200923-1253-152.png,7.2
HAMEX/formulaire039-equation061.png,2^8=256
KAIST/TrainData1_7_sub_19.png,x = \frac{- b \pm \sqrt{b^{2} - 4 a c}}{2 a}
MathBrush/200926-1617-102.png,\sum _ { { \beta > d } } { { \mbox { C } + E } }
2013/rit_4240_4.png,\frac {\sqrt {3}} {4}
2014/509_em_99.png,\int\frac{x\;dx}{s^3} = -\frac{1}{s}
MfrDB/MfrDB2682.png,11 + 12 = 3
2013/rit_42190_1.png,P (2 + Y) = 4 Y ^ {3} + 17 Y ^ {2} + 23 Y
MathBrush/200925-1126-135.png,\mbox { mC }
MathBrush/2009220-1327-38.png,\frac { 4 } { 3 } \pi r ^ 3
HAMEX/formulaire013-equation002.png,"\frac{dg_{i}}{ds}=\beta_{i}(g_{1},\ldots,g_{n})"
KAIST/TrainData2_4_sub_73.png,\alpha_{n + 1} - 3 \beta = \frac{3}{2} \alpha_{n} + \beta - 3 \beta
MfrDB/MfrDB3503.png,1234 + 5678 > 90
MfrDB/MfrDB2152.png,"f ( x , y ) = \frac{x}{y} + x y"
2016/UN_129_em_1030.png,\frac{2.5}{\sqrt{2}}
MathBrush/2009213-137-61.png,k ^ 3 + 14 k ^ 2 - 132 k + 1789
expressmatch/75_rosario.png,c^2 = a^2 + b^2 - 2ab \mathrm{cos} C
KAIST/TrainData2_5_sub_95.png,\sqrt{1 + \sqrt{2 + \sqrt{3 + \sqrt{4}}}}
MathBrush/2009220-1327-84.png,\frac { x } { a + \frac { x } { b - \frac { x } { c } } }
2016/UN_102_em_39.png,X=x_2p^{-3}+x_1p^{-2}+x_0p^{-1}
MfrDB/MfrDB1976.png,\lim_{x \to 0} \frac{1 - \mathrm{cos} x}{x} = 0
MfrDB/MfrDB2893.png,\sqrt[n]{\frac{n + 1}{{( n - 1 )^{2}}}}
2014/31_em_189.png,x.y
MathBrush/200923-1253-36.png,1 + \frac { \sqrt { a ^ 2 + 1 + b } } { 3 }
MathBrush/200923-1251-75.png,{ - k }
MathBrush/200922-949-73.png,{ \mbox { t } \int z \left ( P \right ) dl }
HAMEX/formulaire039-equation036.png,3x + 5 = 15
MfrDB/MfrDB0098.png,"f ( a , b , c ) = - \frac{n b}{a + c}"
2013/105_em_79.png,"A = \{ a_0, \ldots , a_ {|A| } \}"
KAIST/KME2G3_1_sub_81.png,\pi \int_c^d \{ g ( y ) \}^2 d y
2016/UN_106_em_133.png,ds^2 = e^{2f}(dr^2 + dz^2 - dt^2) + \frac{e^{2g}}{y^2}(dx^2 + dy^2)
KAIST/TrainData1_1_sub_28.png,\left( z^{\frac{n}{2}} + y^{\frac{n}{2}} \right) \left( z^{\frac{n}{2}} - y^{\frac{n}{2}} \right) = x
MathBrush/200924-1331-51.png,\sum { { 3 + \int \mbox { s } dm } }
HAMEX/formulaire014-equation028.png,x = 3
2016/UN_104_em_90.png,y^2=(x-b_1)(x-b_2)(x-b_3)
2016/UN_460_em_841.png,X_7=x_7\sqrt{x_4^4+x_5^4}
HAMEX/formulaire035-equation012.png,"2,7\times 10^{44}"
MathBrush/200925-1126-51.png,9
KAIST/TrainData2_24_sub_73.png,\alpha_{n + 1} - 3 \beta = \frac{2}{3} \alpha_{n} + \beta - 3 \beta
MfrDB/MfrDB1052.png,5 + 5
expressmatch/131_Frank.png,f(x) = a_nx^n + a_{n-1}x^{n-1}+\cdots+a_1x + a_0
HAMEX/formulaire007-equation015.png,120 - 14 - 107 \leq 213
HAMEX/formulaire005-equation046.png,\frac{1}{3}\frac{1}{3}\gamma
MathBrush/200926-131-59.png,1
MfrDB/MfrDB2637.png,\frac{{T_{1}^{2}}}{{T_{2}^{2}}} = \frac{{a_{1}^{3}}}{{a_{2}^{3}}}
MfrDB/MfrDB0587.png,4 + 4
MathBrush/2009210-947-161.png,{ \mbox { u } } _ { \mbox { A } }
MfrDB/MfrDB2897.png,\sqrt[n]{\frac{n + 1}{{( n - 1 )^{2}}}}
MfrDB/MfrDB0464.png,1 + 1
KAIST/KME2G3_17_sub_96.png,[ b^x \{ ( \frac a b )^x + 1 \} ]^{\frac 1 x}
MathBrush/200923-131-88.png,8.23
2014/RIT_2014_309.png,\frac {\sqrt {x}} {2} - \frac{\sqrt{3}}{{2 \sqrt {x}}}
MathBrush/200922-947-220.png,0.1
MathBrush/200922-1017-74.png,e_ { f_ { g_h } }
2016/UN_133_em_1120.png,|xy|=|x||y|
MathBrush/200922-947-53.png,{ \mbox { c } } ^ { \mbox { c } }
KAIST/KME2G3_13_sub_81.png,\pi \int_c^d \{ g ( y ) \}^2 d y
2016/UN_459_em_806.png,X^7+iX^8
expressmatch/130_miguel.png,\frac{1}{4}+\Bigg( \frac{1}{4} \Bigg)^2 + \Bigg( \frac{1}{4} \Bigg)^3+\cdots = \frac{1}{3}
MathBrush/200924-1331-130.png,\frac { { \frac { b } { { \mbox { P } } ^ { { \mbox { I } - { \mbox { e } } ^ { \gamma } \left ( V \right ) } } } - \sqrt { H } } } { \mbox { w } }
MfrDB/MfrDB1984.png,\mathrm{sin} x = \mathrm{sin} ( x + 2 \pi k )
HAMEX/formulaire024-equation000.png,46 \pm ((95 / 79) / 75) + (55 / 65)
MathBrush/200924-1331-165.png,0.3
expressmatch/108_bruno.png,a^xa^y = a^{x+y}
2014/502_em_3.png,{(x - 2)[(x^2 - x) + (5x - 5)]}
MathBrush/200923-1253-176.png,{ \cdots - \sum { \mbox { i } } }
MfrDB/MfrDB2856.png,( \frac{1}{{m^{2}}} - \frac{3 m}{n} + \frac{2}{m n} )
MathBrush/200926-131-239.png,9.7
MathBrush/200922-1017-1.png,\int _ { 0 } ^ { \infty } \frac { z } { \sqrt { z ^ 3 + 14 } } d z
2013/rit_42155_2.png,\beta _ {2 n}
MathBrush/200923-1254-198.png,{ \cdots - { z - \Delta } }
MathBrush/200923-1251-114.png,{ \mbox { r } \left ( \left ( \sum { F } \right ) \right ) }
HAMEX/formulaire036-equation015.png,50 \pm 151 \div 44
HAMEX/formulaire001-equation068.png,Y = g(X) = \frac{1}{X}
2016/UN_118_em_377.png,a\times a
2016/UN_119_em_412.png,\lim_{x\rightarrow 1} p(x) B_n(x)
expressmatch/93_Nina.png,r(r_0 \mathrm{sin}(\theta - \theta_0)- r_1 \mathrm{sin} (\theta - \theta_1) ) = r_0 r_1 \mathrm{sin} (\theta_1 - \theta_0)
MathBrush/200923-1253-89.png,\int { { - \mbox { L } } - \mu } ds
KAIST/KME2G3_1_sub_26.png,x_1 \times x_2 \times x_3 \times x_4 = X
MfrDB/MfrDB3490.png,\frac{a_{1} + a_{2} + {a^{3}}}{1 - x}
MathBrush/200924-1331-192.png,\mu \left ( { l - \mbox { I } } \right )
HAMEX/formulaire034-equation069.png,\frac{dp}{dt} = cp(1-p)-ep
MathBrush/2009213-139-7.png,\sum _m f \left ( m + 3 \right )
MathBrush/200923-1553-67.png,\tan \left ( \frac { \pi } { 4 } \right ) = 1
HAMEX/formulaire036-equation001.png,d(x + y)
HAMEX/formulaire022-equation003.png,\frac{1}{r^d}
2016/UN_130_em_1072.png,xz = e^u+e^v+e^{-t-u+v}+1
MathBrush/200924-1331-103.png,\sqrt { y }
HAMEX/formulaire007-equation036.png,\pi(e_1)
KAIST/TrainData2_6_sub_15.png,\left( x^{3} - x^{2} - x \right) \left( 2 x - 7 \right)
2014/18_em_3.png,"q_1, q_2, \ldots , q_m"
2016/UN_131_em_1089.png,\int dx
HAMEX/formulaire033-equation016.png,3-\alpha
KAIST/TrainData2_26_sub_39.png,\mathrm{sin} x - \mathrm{sin} y - \mathrm{sin} \left( x - y \right)
HAMEX/formulaire020-equation050.png,189 \pm (124 \times 100) + 147
HAMEX/formulaire027-equation072.png,g_{uu}g_{vv}
2013/123_em_387.png,\lim_{x \rightarrow +\infty}f(x) = l
MfrDB/MfrDB0191.png,5 + 5 = 10
2016/UN_121_em_457.png,\ldots bab\ldots
HAMEX/formulaire008-equation041.png,10^{-12}
MathBrush/2009213-139-112.png,\sum { { \mbox { q } - o } }
2016/UN_462_em_894.png,t^{\frac {1}{ 2}} - t^{-\frac {1}{ 2}}
MfrDB/MfrDB1231.png,\frac{{2^{5}}}{3 + 1}
MfrDB/MfrDB2844.png,v_{c} = v_{c - 1} ( \frac{r - c}{c} )
2013/104_em_55.png,G_{2k}
2014/RIT_2014_153.png,\log _ {b} b ^ {x} = X
HAMEX/formulaire021-equation054.png,x(t) = x(t-1)
MathBrush/200924-1312-43.png,\frac { \pi r ^ 2 h } { 3 }
MfrDB/MfrDB3808.png,\mathrm{sin} x + \mathrm{sin} y = 2 \mathrm{sin} ( \frac{x + y}{2} ) \mathrm{cos} ( \frac{x - y}{2} )
HAMEX/formulaire032-equation046.png,\mathrm{sin}(nx)=0
HAMEX/formulaire016-equation039.png,"s = f(s_1,\ldots,s_n)"
expressmatch/76_danilo.png,a = b \mathrm{cos} C + c \mathrm{cos} B
MathBrush/200924-1312-80.png,e ^ { \int x ^ 2 d x }
MathBrush/200924-1331-168.png,{ - \int \mbox { u } dY }
2016/UN_103_em_68.png,E=R\left( \frac{1}{L}+\frac{L}{2}-\sqrt{1+\frac{1}{L^{2}}-2M}\right)
MathBrush/2009212-952-60.png,\frac { \beta + \gamma } { \theta }
MathBrush/200923-1556-41.png,\left ( { \mbox { b } } ^ { e } \right )
MathBrush/200924-1312-123.png,\sum { \alpha }
KAIST/KME2G3_23_sub_35.png,\log_2 \frac{1}{2} + \log_4 \frac{2}{4}
HAMEX/formulaire011-equation058.png,e^{-x^2}
MathBrush/2009213-139-94.png,{ \mbox { r } } _ { \mbox { F } }
MfrDB/MfrDB1482.png,\int\limits_{a}^{a} f ( x ) dx = 0
2016/UN_454_em_675.png,y^4=(x-b_1)^3(x-b_2)^3
MfrDB/MfrDB1425.png,1 + 1 = 2
MfrDB/MfrDB3065.png,"h ( x , y ) = {x^{y + \frac{1}{y}}}"
MathBrush/200926-1617-204.png,\mu
MfrDB/MfrDB1011.png,x = {y^{2}}
HAMEX/formulaire009-equation064.png,"(x_1+b_1t, y_1-a_1t)"
MathBrush/200922-1017-9.png,\int ^ { e } _ { { \mbox { a } } ^ { \sigma } } { \mbox { L } + \mbox { w } } dq
2013/rit_4275_2.png,\frac {3} {4}
2014/513_em_302.png,c\geq b
KAIST/TrainData2_16_sub_33.png,\log_{2} 8 + \log_{3} 9 + \log_{4} 1 6
MfrDB/MfrDB3245.png,v_{c} = v_{c - 1} ( \frac{r - c}{c} )
2014/32_em_200.png,\frac{\pi}{8}
MathBrush/2009212-1031-107.png,{ y } ^ { M }
2016/UN_459_em_816.png,\frac{a}{c}
MathBrush/2009212-952-74.png,e_ { f_ { g_h } }
2013/116_em_168.png,M_k(n) = \frac{1}{2}n(n^k+1)
MathBrush/200923-1253-104.png,{ - { \frac { \mbox { Y } } { \mbox { t } } B } }
2014/RIT_2014_179.png,y = 3 x + 7 + \frac {x + 8} {x}
HAMEX/formulaire006-equation049.png,x \times (- \infty)
KAIST/KME2G3_26_sub_81.png,\pi \int_c^d \{ g ( y ) \}^2 d y
HAMEX/formulaire005-equation034.png,(r_ir_j)^\infty
MfrDB/MfrDB1280.png,s = s_{0} t + \frac{1}{2} a {t^{2}}
MathBrush/200922-949-105.png,\tan 9
MfrDB/MfrDB3175.png,\frac{3 x + y}{z} = ( \frac{A - 1}{{x^{2}} + {y^{2}}} )
2016/UN_131_em_1098.png,\sum_b\pi_{ab}\pi_{bc}=\pi_{ac}
2014/23_em_61.png,\mathrm{cos}2\alpha
expressmatch/110_jorge.png,\frac{1}{\frac{1}{2}\Big( \frac{1}{a} + \frac{1}{b}\Big)} = \frac{2ab}{a+b}
2014/27_em_108.png,0+A
expressmatch/76_miguel.png,a = b \mathrm{cos} C + c \mathrm{cos} B
HAMEX/formulaire004-equation018.png,-90a_6a_5a_4+135a_6^2a_3=0
MfrDB/MfrDB1893.png,( {y^{4}} - 1 ) / ( {y^{2}} - 1 )
MathBrush/200924-1331-0.png,\mathrm{sin} ^ 2 ( x ) + \mathrm{cos} ^ 2 ( x ) = 1
MathBrush/200924-1312-284.png,1.6
MathBrush/200923-1553-179.png,\sum { { S - \left ( \mbox { m } \right ) } }
2013/rit_4295_3.png,x ^ {4} + 8 x ^ {3} + 2 x ^ {2} - 8 x + 1
MfrDB/MfrDB3311.png,\sum_{n = 0}^{\infty} f_{n} ( x )
2016/UN_113_em_284.png,\sum_id_i=d
HAMEX/formulaire005-equation018.png,\frac{1}{500}
HAMEX/formulaire006-equation012.png,"d_{2,0}^{2} = \frac{\sqrt{6}}{4} \mathrm{sin}^2 \theta"
2013/rit_4225_1.png,a div b
MathBrush/2009213-137-135.png,\left [ n \right ]
MfrDB/MfrDB0145.png,a = b + c
2016/UN_115_em_311.png,\frac {a}{2}\mathrm{cos}2q
MfrDB/MfrDB0687.png,y = 15 x + 7
MfrDB/MfrDB0518.png,{h^{2}} = {a^{2}} + {b^{2}}
2014/RIT_2014_55.png,a = - 2 x y - 2 y ^ {2}
MfrDB/MfrDB2120.png,\int\limits_{0}^{1} \int\limits_{0}^{1} {x^{2}} {y^{2}} dx dy
HAMEX/formulaire025-equation012.png,\frac{p_{m-1}}{q_{m-1}}
MathBrush/200923-1553-167.png,X
MathBrush/2009213-139-234.png,{ \cdots - 5 }
2016/UN_105_em_112.png,\pm \sqrt{-1}
HAMEX/formulaire003-equation027.png,h(-r)=h(r)
HAMEX/formulaire015-equation000.png,((40 \times 102) \times 195) - (82 \times (142 \div 13)) \leq 794704
MathBrush/200924-1312-169.png,\mbox { p }
2013/rit_4270_3.png,\frac {b} {a}
MathBrush/2009213-137-123.png,0.6
MathBrush/200926-1550-152.png,{ - S }
MathBrush/200923-1254-300.png,\left ( { A + \mbox { Y } } \right )
MathBrush/2009213-137-121.png,\sqrt { { \cdots + { \mbox { i } } _ { \mbox { z } } } }
HAMEX/formulaire019-equation042.png,j = a_1a_2a_3
2014/515_em_367.png,(\tan x -3)(\tan x +1) = 0
HAMEX/formulaire032-equation022.png,f(x_p) = f(x_q) = 0
HAMEX/formulaire023-equation064.png,p+1+2\sqrt p
HAMEX/formulaire030-equation045.png,192 \times 183 = 35136
2014/520_em_464.png,"\forall \lambda \in [\lambda_0,\lambda_\infty ],\exists \lambda_i"
2013/123_em_362.png,M N = N M
HAMEX/formulaire004-equation055.png,(159 - 162 - 52) + ((128 / 169) - (14 \times 13)) = -132.24
MfrDB/MfrDB3064.png,"f ( x , y ) = f_{1} ( x , y ) + f_{2} ( \frac{x}{y} )"
HAMEX/formulaire009-equation073.png,e=0
MathBrush/200923-1556-247.png,\frac { \int \sqrt { s } du } { { \tan } ^ { \mbox { g } } \mbox { q } }
expressmatch/130_Frank.png,\frac{1}{4}+\Bigg( \frac{1}{4} \Bigg)^2 + \Bigg( \frac{1}{4} \Bigg)^3+\cdots = \frac{1}{3}
2016/UN_117_em_346.png,1 \div 10
HAMEX/formulaire027-equation067.png,e^{\alpha t}\mathrm{sin} \beta t
2013/125_em_424.png,VA = 	\sum_{i}VA(F_{i})
MathBrush/200926-1617-225.png,I
KAIST/TrainData1_4_sub_1.png,\log_{2} 8 = 3
MfrDB/MfrDB1040.png,a + b i = x
MathBrush/200923-1253-223.png,{ \cdots + \int f dG }
MathBrush/2009210-947-114.png,\mbox { j }
MathBrush/2009220-1327-83.png,{ 7.7 + 1 }
HAMEX/formulaire008-equation026.png,c^2 = (a-b)^2+2ab
KAIST/KME1G3_6_sub_21.png,A = \sqrt {a + \frac 1 {\sqrt {a + \frac 1 {\sqrt a}}}} + \sqrt b
MathBrush/2009212-1031-45.png,3
2014/RIT_2014_200.png,\lim \limits _ {n \rightarrow \infty} y _ {n} = 0
2013/122_em_353.png,\sum_{i=1}^m N_i = n \sum_{i=1}^m p_i = 1
MathBrush/2009213-137-13.png,\sqrt { 1 + \sqrt { 1 + z ^ 2 } }
expressmatch/110_leo.png,\frac{1}{\frac{1}{2}\Big( \frac{1}{a} + \frac{1}{b}\Big)} = \frac{2ab}{a+b}
MathBrush/200923-131-110.png,\int w dN
HAMEX/formulaire025-equation070.png,154 \times 186 \leq 28644
KAIST/TrainData2_24_sub_6.png,x_{i} - x_{i + 1} + x_{i + 2}
MathBrush/200923-1254-48.png,\mathrm{sin} \left ( \frac { \pi } { 3 } \right ) = \frac { 1 } { 2 }
2016/UN_130_em_1070.png,\beta = \sqrt{k} + \frac{1}{\sqrt{k}}
KAIST/TrainData2_26_sub_15.png,\left( x^{3} - x^{2} - x \right) \left( 2 x - 7 \right)
MathBrush/200923-1556-172.png,\mbox { t }
MathBrush/200924-1331-260.png,B
MathBrush/200923-1556-239.png,\frac { R } { \frac { n } { \mbox { n } } }
2016/UN_101_em_17.png,R_i x_i=-x_iR_i
HAMEX/formulaire007-equation022.png,"1,1 \times 10^{18}"
HAMEX/formulaire018-equation012.png,ua + vb = 1
2016/UN_127_em_594.png,-\frac{n}{2}b-\frac{m}{2}b^{-1}
