path,formula
HAMEX/formulaire014-equation032.png,\frac{p\pi}{q}
2013/118_em_245.png,S^1 \times R^{n-1}
2016/UN_118_em_385.png,8 \times 8 \times 28
MathBrush/2009213-139-133.png,\sqrt { { \mu } _ { \mbox { k } } }
MathBrush/200923-1556-101.png,\left [ { \sigma } ^ { \gamma } \right ]
2016/UN_105_em_107.png,y=\mathrm{cos}^2 z
HAMEX/formulaire028-equation062.png,y_{ij} = 1
MathBrush/200925-1126-94.png,4.6
2014/26_em_84.png,S_{\infty}=\lim_{n \rightarrow \infty}\frac{a(1-r^n)}{1-r}= \frac{a}{1-r}
HAMEX/formulaire030-equation003.png,0=\int_a^a f(x) dx= \int_a^c f(x) dx+ \int_c^a f(x) dx
MathBrush/200922-947-201.png,\sum { B }
HAMEX/formulaire014-equation055.png,30 \pm ((165 \div 5) - 111) + 166
MathBrush/200926-1550-132.png,\mbox { gu }
2014/37_em_17.png,a\sqrt b \pm c\sqrt b = \left( {a \pm c} \right)\sqrt b
HAMEX/formulaire032-equation014.png,\frac{\pi^2}{8} = \frac{1}{1^2} + \frac{1}{3^2} + \frac{1}{5^2} + \ldots + \frac{1}{(2n+1)^2} + \ldots=\sum_{k=0}^{\infty}\frac{1}{(2k+1)^2}
2016/UN_460_em_833.png,a_{n+1}(0)=a_n(0)+a_1(0)
HAMEX/formulaire020-equation050.png,189 \pm (124 \times 100) + 147
HAMEX/formulaire021-equation031.png,f^{(n)}
MfrDB/MfrDB3300.png,{( \frac{1 + {x^{2}}}{1 + {y^{2}}} )^{k}} \leq {2^{| t |}} {( 1 + {( x - y )^{2}} )^{| t |}}
expressmatch/65_daniel.png,x = r \mathrm{cos} \theta
2016/UN_116_em_318.png,\int d^4x c
HAMEX/formulaire006-equation051.png,n \log(n)
2016/UN_113_em_287.png,-\sqrt{2-\sqrt{2}}
HAMEX/formulaire023-equation000.png,73 / 36 \neq -2
2014/34_em_245.png,r \rightarrow\infty
MathBrush/200922-949-211.png,{ \mbox { q } } ^ { { \mbox { h } + \mbox { c } } }
HAMEX/formulaire014-equation051.png,n \mathrm{sin}\alpha
HAMEX/formulaire039-equation017.png,"\beta(t,\beta(s,x)) = \beta(t+s,x)"
MathBrush/200922-947-181.png,{ \mbox { q } } ^ { \mbox { V } }
2016/UN_119_em_405.png,\int\sqrt{\gamma}
HAMEX/formulaire012-equation043.png,2^2 + 3^2 + 4^2
MathBrush/200923-1251-171.png,\left [ { \mbox { z } + { b } _ { \mbox { N } } } \right ]
MathBrush/200922-947-122.png,\gamma
2014/34_em_239.png,\Delta x\Delta k \geq 1/2
HAMEX/formulaire011-equation061.png,b^{-1}
2014/RIT_2014_284.png,- 39
2016/UN_103_em_72.png,\mbox{C}^2
2016/UN_453_em_660.png,h^{-1}_i=\mathrm{sin}^2\theta_if^{-1}+\mathrm{cos}^2\theta_i
HAMEX/formulaire020-equation061.png,10^{-22}
2013/125_em_427.png,\left( M_i^j \right)
HAMEX/formulaire029-equation064.png,\frac{d\theta}{dt}
HAMEX/formulaire021-equation059.png,f(z)=\sum_{n=-\infty}^{+\infty} a_n{(z-a)}^n
MathBrush/200925-1126-10.png,\sqrt { \mbox { c } }
2016/UN_127_em_588.png,B_3-2 B_6+B_{13}+B_{17}-B_{19}=0
MathBrush/200926-1550-41.png,\left ( { z \Delta } \right )
HAMEX/formulaire024-equation001.png,x^3-x-1
HAMEX/formulaire033-equation012.png,"c = 8,5"
MathBrush/200923-1251-44.png,\mathrm{sin} \left ( \frac { \pi } { 4 } \right ) = \frac { 1 } { \sqrt { 2 } }
2013/106_em_94.png,4\pi^2aR
2013/128_em_516.png,g_{vv}
MfrDB/MfrDB0002.png,2 + 3
2014/26_em_86.png,\log_a x
HAMEX/formulaire026-equation062.png,j^ku
2013/ritm_421_0.png,\mathrm{cos} x + \sqrt {- 1} \mathrm{sin} x
MathBrush/200923-131-169.png,{ \sqrt { { \mbox { V } + q } } } ^ { \mbox { N } }
HAMEX/formulaire031-equation037.png,u_n = a^{n-n_0}(u_{n_0}- r)+r
MathBrush/200926-131-70.png,938
HAMEX/formulaire014-equation064.png,p^0 = 0
2013/122_em_348.png,T_{ij} = P a^2 \gamma_{ij}
HAMEX/formulaire039-equation012.png,e^{at}
HAMEX/formulaire039-equation033.png,a=-1
HAMEX/formulaire019-equation066.png,x^{3} - 3x - 1
2016/UN_117_em_363.png,z^a = x^{a+3} + i x^{a+6}
MathBrush/2009220-1327-9.png,{ \mbox { i } } _ { \mbox { j } }
2014/RIT_2014_77.png,\frac {V _ {2}} {V _ {1}} = \frac {V _ {3}} {V _ {4}}
HAMEX/formulaire007-equation051.png,x=\phi_{ki}(z)
2016/UN_116_em_323.png,S_{14}=\{3\}\{5\}\{7\}\{9\}
HAMEX/formulaire009-equation021.png,a+b
2014/RIT_2014_240.png,| z - z _ {1} | = | z - z _ {2} |
2016/UN_130_em_1069.png,P= \sum p
HAMEX/formulaire030-equation011.png,10^{3}
2014/RIT_2014_207.png,\sum \limits ^ {n} _ {i = 1} \lbrack i ^ {k + 1} - (i - 1) ^ {k + 1} \rbrack = n ^ {k + 1}
HAMEX/formulaire031-equation003.png,ax^3 + bx^2 + cx + d
2013/123_em_366.png,HS_2
MathBrush/200926-131-166.png,\sqrt { \mbox { u } }
2013/rit_4240_1.png,\tan \theta = \frac {\mathrm{sin} \theta} {\mathrm{cos} \theta}
HAMEX/formulaire019-equation002.png,"a_1, b_1, a_2, b_2,\ldots a_g, b_g"
HAMEX/formulaire006-equation033.png,r = \frac{x}{y}
2016/UN_455_em_714.png,\frac{1}{\sqrt{l}}
HAMEX/formulaire016-equation036.png,y=x+3
HAMEX/formulaire002-equation017.png,u_1 = e^{\frac{2i\pi}{9}}
2014/RIT_2014_276.png,\sigma = \frac {1} {2} n / 1 _ {1} + \frac {1} {2} n / ^ {- y} _ {22} 12
2014/RIT_2014_303.png,p \geq 3
2014/29_em_171.png,\lim_{t \rightarrow c} a_1(t) = a_1
2013/116_em_161.png,"[\frac{2u}{3}+\frac{v}{3},\frac{2v}{3}+\frac{u}{3}]"
HAMEX/formulaire030-equation034.png,b_3t
2016/UN_457_em_767.png,-\log{ 2 }
2013/124_em_410.png,"E_1, E_2, F_1, F_2"
HAMEX/formulaire022-equation063.png,a^{x+y}=a^xa^y
HAMEX/formulaire030-equation061.png,a = -1 \times 9
2014/27_em_119.png,6778
HAMEX/formulaire035-equation058.png,f_0(x)=x
MathBrush/2009213-139-139.png,\sigma
MathBrush/200923-1254-27.png,{ { P - \mbox { m } } \geq \left ( 3 \right ) }
2016/UN_454_em_698.png,(1 \div a)
HAMEX/formulaire027-equation039.png,nY_2^{(n)}
HAMEX/formulaire025-equation013.png,\mathrm{cos}^2\phi+\mathrm{sin}^2\phi = 1
2014/519_em_440.png,\frac{8993}{7873}
HAMEX/formulaire009-equation028.png,x_1=0
MfrDB/MfrDB2017.png,\mathrm{sin} x + \mathrm{sin} y = 2 \mathrm{sin} ( \frac{x + y}{2} ) \mathrm{cos} ( \frac{x + y}{2} )
HAMEX/formulaire024-equation036.png,10^{7}
2013/103_em_25.png,G M m / R^2
extension/9_em_77.png,H \in P
MathBrush/200924-1312-151.png,2.0
HAMEX/formulaire030-equation038.png,{\sum_{k=1}^n c_k^s = 1}
HAMEX/formulaire023-equation052.png,"d(p+1,0) = 0"
2013/rit_42135_0.png,\times \rightarrow \infty
2013/117_em_202.png,\Delta_r G^0_{T}
MathBrush/200924-1331-41.png,\mbox { tjb }
HAMEX/formulaire018-equation023.png,y_{n+1} = b x_n
2014/35_em_9.png,\mathrm{sin}(\theta) = \mathrm{sin}\theta
2016/UN_458_em_787.png,(1)+(6+6)+(1+3 \times 6)=32
2013/125_em_439.png,c.s^2
2016/UN_124_em_535.png,t^{\prime} =\frac {z-\frac {ivz}{c^2}}{\sqrt{1-\frac {v^2}{c^2}}}
HAMEX/formulaire031-equation045.png,154 \pm ((133 \times 31) + (1 - 193)) \times 165
HAMEX/formulaire024-equation029.png,h_{10}(t) = t^3-2t^2+t
2014/RIT_2014_194.png,x ^ {2} (x - 1) (x ^ {2} + x + 1) + (x ^ {2} + x + 1)
2014/20_em_34.png,\mathrm{sin}(a+b)
MathBrush/200922-949-104.png,\frac { { \mbox { v } + 1 } } { { - \mbox { h } } }
2014/RIT_2014_84.png,\frac {(x + 2) (x + 3)} {(x + 3)}
HAMEX/formulaire020-equation012.png,\frac{1}{2}a p
MathBrush/200922-949-203.png,\left [ \left [ \mbox { o } \right ] \right ]
2016/UN_452_em_639.png,\mbox{T}^n
HAMEX/formulaire035-equation069.png,\beta_{m}^{2}
HAMEX/formulaire021-equation003.png,\pi-e
2013/126_em_457.png,\mathrm ds^2 = \mathrm dr^2 + r^2\mathrm d\theta^2 + \mathrm dz^2
2014/23_em_70.png,\alpha+\beta = \beta+\alpha
HAMEX/formulaire022-equation068.png,a_i + b_i
HAMEX/formulaire026-equation033.png,acx^{c-1}
MfrDB/MfrDB0051.png,1 = \mathrm{sin}^{2} x + \mathrm{cos}^{2} x
MathBrush/200923-1254-335.png,{ \mbox { G } + 6.2 }
HAMEX/formulaire015-equation006.png,10^{15}
HAMEX/formulaire016-equation014.png,c(t) = e^{tv}
2014/18_em_0.png,x_k xx_k + y_k yx_k
2016/UN_454_em_677.png,|x+y|\geq |x|
HAMEX/formulaire013-equation021.png,\theta(1)
HAMEX/formulaire018-equation028.png,2 \times 3
extension/form003-equation016.png,\forall x \in E \exists y \in E xRy
HAMEX/formulaire014-equation023.png,\frac{x^{2}+y^{2}}{a^{2}}-\frac{z^{2}}{c^{2}}+1=0
2016/UN_107_em_159.png,2\log b
MfrDB/MfrDB0721.png,x = 1
MathBrush/2009213-137-158.png,{ Y } _ { { \mbox { zH } } _ { \mbox { o } } }
HAMEX/formulaire014-equation044.png,p=\frac {1}{2}(a+b+c)
2014/504_em_38.png,-\frac{\mathrm{sin}(n \pi)}{n \pi} + \frac{\mathrm{sin}(n \pi)}{n \pi}
MathBrush/200926-1550-146.png,\int ^ { \mbox { d } } _ { \frac { h } { 3 } } \sum { \mbox { H } } dq
2016/UN_115_em_311.png,\frac {a}{2}\mathrm{cos}2q
2016/UN_120_em_432.png,s_i=\mathrm{sin}\theta_i
MfrDB/MfrDB2161.png,tg 2 x = \frac{2 \cdot tg x}{1 - tg^{2} x}
2014/RIT_2014_117.png,\frac {1} {\lbrack (k + 1) \pi \rbrack}
2016/UN_126_em_582.png,x^{p+1}-x^9
2016/UN_104_em_91.png,"(-\log x,-\log y)"
MfrDB/MfrDB0029.png,o = 2 \pi r
2016/UN_460_em_830.png,\sqrt{\frac{11}{10}}
HAMEX/formulaire002-equation060.png,(139 - 52) / 172 \leq 1
MathBrush/2009213-139-29.png,{ \sqrt { \mbox { u } } + { H } ^ { \mbox { E } } }
2016/UN_466_em_993.png,\frac{1}{2}f-b=8-9=-1
2013/105_em_63.png,\frac{1}{T} \int_{-T/2}^{T/2} P(t) e^{-i \frac{2n\pi}{T}} dt=c_n(P) (1)
MfrDB/MfrDB0073.png,a ( b + c ) = a b + a c
MathBrush/200923-131-173.png,\frac { { i - t } } { E }
2013/105_em_88.png,M(22)
MathBrush/200923-1253-211.png,96
MathBrush/200924-1312-134.png,{ 9 j }
2016/UN_465_em_956.png,\sqrt{\Delta m}
2014/35_em_18.png,\pi\int^1_0 x  dx
2013/124_em_420.png,F_u = M_{u u} M_v + M_{u v} M_u
2013/rit_4245_2.png,6 + 3 \sqrt {3}
MathBrush/200923-1553-170.png,{ \mbox { d } + { \pi } ^ { X } }
2014/29_em_158.png,\alpha^4+\alpha^6+\alpha^7+\alpha^9
HAMEX/formulaire024-equation056.png,5^{5^5}+2
2016/UN_107_em_156.png,z_i^{l_i} z_j^{l_j}-z_i^{l_j}z_j^{l_i}
2014/RIT_2014_81.png,0 < x < \sqrt {2}
HAMEX/formulaire023-equation015.png,(184 - 188 - 158 + 135) / ((34 - 118) + (81 \times 20)) = -0.19
2013/127_em_501.png,\frac{\mathrm d}{\mathrm dt}
MfrDB/MfrDB1807.png,{( 12 - x )^{2}}
MathBrush/2009210-947-52.png,{ - \sum _ { { 5 > \mbox { d } } } { \mbox { x } } }
HAMEX/formulaire034-equation044.png,"\alpha_{1},\alpha_{2},\ldots,\alpha_{m}"
HAMEX/formulaire009-equation036.png,d = r
2016/UN_125_em_547.png,-\frac {1}{2}\int C^1C^2
2013/125_em_428.png,G_u = 2 M_{u v} M_v
HAMEX/formulaire012-equation058.png,(3 + 4)^3 = 343
MathBrush/200923-1251-275.png,{ \mbox { f } } ^ { { \mbox { P } - 5 } }
HAMEX/formulaire018-equation033.png,e^{ix} = \mathrm{cos} x + i \mathrm{sin} x
HAMEX/formulaire020-equation074.png,\int \frac{1}{h(y)} dy = \int g(x) dx
MathBrush/200923-131-127.png,2.7
HAMEX/formulaire005-equation054.png,u(n+1)
2013/105_em_84.png,"H,H^{\prime},M"
MfrDB/MfrDB3466.png,| a + i b | = \sqrt{{x^{2}} + {y^{2}}}
2016/UN_105_em_122.png,\mbox{T}^4
MathBrush/200923-1254-239.png,\mbox { Iy }
HAMEX/formulaire005-equation024.png,1+2+3+\ldots+(n-1)+n
MfrDB/MfrDB1730.png,\lim_{n \to \infty} x_{n} = L
2016/UN_455_em_710.png,a = \frac{x^1+ix^2}{\sqrt{2\theta}}
MathBrush/200923-131-219.png,{ - \mbox { g } }
MathBrush/200923-1251-103.png,\sum { { \mbox { t } - \lambda } }
MfrDB/MfrDB1492.png,v = v_{0} t - g {t^{2}}
2016/UN_112_em_268.png,"B(a,b)=\left( \frac{a+b}{b} \right)\left( \frac{a+b+1}{a} \right) B(a+1,b+1)"
2014/516_em_384.png,x_k xy_k + y_k yy_k
2016/UN_466_em_988.png,\frac {9}{ 4}x^2(3x^3-2)( x^3-1)^{-1}
2016/UN_463_em_912.png,x^2+y^2+z^2-t(t-2a)=0
KAIST/TrainData1_4_sub_28.png,\left( z^{\frac{n}{2}} + y^{\frac{n}{2}} \right) \left( z^{\frac{n}{2}} - y^{\frac{n}{2}} \right) = x
HAMEX/formulaire012-equation067.png,"6 \times 0,35"
MathBrush/200923-131-345.png,{ \left ( \mbox { G } \right ) } ^ { \mbox { t } }
MathBrush/200924-1331-168.png,{ - \int \mbox { u } dY }
MfrDB/MfrDB0046.png,{e^{- 2 \pi i \alpha}} = \mathrm{cos} \alpha - i \cdot \mathrm{sin} \alpha
HAMEX/formulaire021-equation067.png,p(z)
MathBrush/200926-1550-124.png,{ - P }
HAMEX/formulaire009-equation009.png,u_{18}
HAMEX/formulaire030-equation009.png,h(y)=1
MathBrush/200923-1553-41.png,\frac { 9 } { \mbox { e } }
HAMEX/formulaire036-equation071.png,a=\frac{\pm 1}{\sqrt{1-\beta^2}}
MathBrush/200922-947-134.png,1.0
2016/UN_459_em_800.png,-\frac{1}{24} \times \frac { 8}{3} \times 3 \times 2 \times 6 =-4
HAMEX/formulaire037-equation028.png,a - 1 = n
2014/RIT_2014_241.png,\sqrt {a} \sqrt {a} = a
2016/UN_462_em_895.png,x\neq y
2013/106_em_108.png,P_{nmm}
MfrDB/MfrDB0193.png,200 - 200 = 0
2013/rit_4220_4.png,- \frac {h ^ {2} _ {3} + h ^ {2} _ {2}} {h _ {3}} = \frac {h _ {3}} {h _ {3} h _ {0} - h _ {2} h _ {1}}
MfrDB/MfrDB1718.png,2 x + 4
HAMEX/formulaire039-equation006.png,\frac{3\sqrt{3}}{2}s^{2}
HAMEX/formulaire034-equation039.png,"d(p^2-q^2), 2pdq, d(p^2+q^2)"
HAMEX/formulaire039-equation016.png,\theta^{3^{n}}
HAMEX/formulaire006-equation022.png,"b_{i,n}(t)"
MfrDB/MfrDB0121.png,2 + 45
HAMEX/formulaire026-equation001.png,\frac{\pi^2}{3} s^2
MathBrush/2009213-139-117.png,{ \beta - 0.4 }
MfrDB/MfrDB2112.png,\int\limits_{0}^{\infty} \sqrt{x} {e^{- x}} dx = \frac{\pi}{2}
2016/UN_118_em_390.png,(a-b)-(k-b-c) \times (a-b) = (a-k+c) \times (a-b)
2014/36_em_26.png,\sum_{n=1}^{5} (2n+1)
2016/UN_102_em_38.png,y^2 =x^3+f(z) x+g(z)
MfrDB/MfrDB0580.png,2 + 4 = 6
HAMEX/formulaire020-equation053.png,{10}^{12}
MathBrush/200924-1312-172.png,7.3
MfrDB/MfrDB0145.png,a = b + c
HAMEX/formulaire031-equation048.png,X \rightarrow k
HAMEX/formulaire039-equation051.png,x^2 y
MathBrush/200923-1556-146.png,{ \mbox { k } 4 }
HAMEX/formulaire039-equation003.png,X^3+b=aX
HAMEX/formulaire020-equation013.png,{z = x - \frac{b}{3a}}
2016/UN_122_em_489.png,x_{1}=\frac{x}{z}
HAMEX/formulaire001-equation056.png,n^2 - n + 41
MathBrush/200922-949-245.png,{ 05 C }
2013/115_em_140.png,v_p(n)
2013/rit_4210_3.png,\frac {\pm \infty} {\pm \infty}
HAMEX/formulaire031-equation029.png,x_{1} \times x_{2} \times \ldots \times x_{n}
HAMEX/formulaire031-equation068.png,2 + 2 = 4
2013/rit_42105_4.png,x \times \frac {a} {6} + y
HAMEX/formulaire001-equation064.png,h_{fr}
HAMEX/formulaire017-equation041.png,\frac{a}{b} + \frac{-a}{b} = \frac{0}{b^2}
HAMEX/formulaire004-equation034.png,x=\alpha_{1} y_{1}+\ldots+\alpha_{n+1}y_{n+1}
HAMEX/formulaire019-equation065.png,(58 / 88) \times 190 \neq -105
MathBrush/200923-1553-289.png,\mbox { pp }
2013/121_em_329.png,H_{i-1}
2016/UN_107_em_155.png,a^a_{bc}=b^a_{bc}
2016/UN_465_em_968.png,"(\mathrm{cos}(z)-1)/z^2,\mathrm{sin}(z)/z,(\mathrm{sin}(z)-z)/z^3"
2016/UN_130_em_1071.png,\frac{9}{8}
2013/128_em_526.png,v(x)
2016/UN_101_em_2.png,\sum_{l} x^{(l)}
HAMEX/formulaire019-equation034.png,i = f(u)
MathBrush/200925-1126-190.png,{ { \mbox { Y } - f } \leq \mbox { z } }
MathBrush/2009213-139-109.png,{ \theta \leq { \mbox { f } + \frac { \beta } { 7 } } }
MathBrush/200923-131-160.png,{ \sigma d }
2014/503_em_34.png,\frac{\mathrm{sin}(k)}{k}
MathBrush/200922-949-21.png,{ \mbox { V } } _ { \phi }
HAMEX/formulaire033-equation002.png,"(x^0, x^1, x^2, x^3)=(t, r, \theta, \phi)"
2014/RIT_2014_209.png,\int 3 \mathrm{sin} x d x
2014/RIT_2014_220.png,x ^ {n - 1} + x ^ {n - 2} + \ldots + x ^ {2} + x + 1
MathBrush/200923-1253-89.png,\int { { - \mbox { L } } - \mu } ds
HAMEX/formulaire024-equation057.png,\beta(u)
HAMEX/formulaire036-equation052.png,x_{k+1}= x_{k}+\alpha_{k} p_{k}
2014/20_em_32.png,\frac{\pi}{3}
2013/125_em_433.png,"(v, r)"
2016/UN_112_em_282.png,8{\times}8
MathBrush/2009213-137-211.png,{ \mbox { u } } _ { \theta }
2014/RIT_2014_75.png,\sqrt {\frac {x} {y}} = \frac {\sqrt {x}} {\sqrt {y}}
HAMEX/formulaire006-equation003.png,\mathrm{cos}(a+b)= \mathrm{cos}(a) \mathrm{cos}(b) -\mathrm{sin}(a) \mathrm{sin}(b)
2016/UN_104_em_89.png,t=\sum_a t_a
MfrDB/MfrDB2419.png,\int\limits_{0}^{1} \sqrt{x} dx
HAMEX/formulaire025-equation061.png,-a - b\sqrt{2}
HAMEX/formulaire032-equation072.png,1 = \frac{p e^{\frac {p}{q}}}{q}
2013/ritm_422_0.png,+ 7 \times 9 ^ {5} + 7 \times 9 ^ {4} + 7 \times 9 ^ {3} + 7 \times 9 ^ {2} + 7 \times 9
HAMEX/formulaire031-equation066.png,100 - X^2= 96
HAMEX/formulaire024-equation028.png,\mathrm{cos}(nx)
HAMEX/formulaire001-equation031.png,\frac{2}{3}n^3
MfrDB/MfrDB1380.png,3 + 2
HAMEX/formulaire024-equation074.png,p(\theta) = (n+1) \mathrm{sin}\theta \mathrm{cos}^n\theta
HAMEX/formulaire017-equation034.png,a(t+1)
MfrDB/MfrDB1581.png,\int\limits_{o}^{R} \frac{2 x d x}{1 + {x^{2}}} = \log ( 1 + {R^{2}} )
MathBrush/200923-131-168.png,{ b } ^ { m }
2016/UN_122_em_470.png,Y_0 + Y_4 + Y_8 + \ldots
2013/103_em_11.png,T = T_{0} + \Delta T
MathBrush/200924-1312-65.png,\left ( { k + \mbox { M } } \right )
MathBrush/200923-131-298.png,\sqrt { h }
HAMEX/formulaire001-equation010.png,151 \pm 143 \div 97
HAMEX/formulaire034-equation073.png,x^{19}-x^{18}-x^{17}+x^{2}-1
MathBrush/200923-1556-251.png,\mbox { L }
2016/UN_133_em_1135.png,\mathrm{sin} kx
2014/RIT_2014_153.png,\log _ {b} b ^ {x} = X
HAMEX/formulaire007-equation067.png,"h = \frac {1}{2} \times 9,81 \times 0,5^{2}"
MathBrush/200923-1254-0.png,\mathrm{sin} ^ 2 ( x ) + \mathrm{cos} ^ 2 ( x ) = 1
2016/UN_123_em_501.png,u_7=x_7\sqrt{x_4^4+x_5^4}
MfrDB/MfrDB1463.png,S_{n} = \sum_{k = 1}^{n} a_{k}
HAMEX/formulaire031-equation054.png,k = n + m
HAMEX/formulaire027-equation017.png,u_2 = 1
MfrDB/MfrDB0691.png,\frac{\mathrm{sin} ( x )}{\mathrm{cos} ( x )}
HAMEX/formulaire010-equation004.png,\sqrt{zw}=\sqrt{z}\sqrt{w}
MathBrush/200923-131-46.png,\mbox { ti }
MathBrush/200923-1251-117.png,\left ( { \mbox { F } \mbox { t } } \right )
MathBrush/200923-131-214.png,\mbox { G }
HAMEX/formulaire017-equation047.png,"(q_k, p_k)"
HAMEX/formulaire030-equation064.png,"y=f(x,t)=x-vt"
2016/UN_452_em_644.png,\frac{1}{n}
HAMEX/formulaire011-equation019.png,a^p - b^p = (a-b)(a^{p-1} + a^{p-2} b + \ldots + a b^{p-2} + b^{p-1} )
HAMEX/formulaire002-equation004.png,v = 1
HAMEX/formulaire038-equation014.png,c_{ij} = \mathrm{cos} \theta_{ij}
2014/32_em_224.png,z=\sqrt{3}(\sqrt{2}+i)
MfrDB/MfrDB3028.png,\lim_{n \to \infty} \frac{1}{{n^{p}}} = 0
HAMEX/formulaire028-equation037.png,"f(x,y) = 2\mathrm{sin}(x) - 3y^3 + 5"
2014/519_em_456.png,\mathrm{sin} 2a = 2 \mathrm{sin} a \mathrm{cos} a
2013/123_em_389.png,z^2+w^2
2014/RIT_2014_111.png,p ^ {\beta _ {1}} _ {1} p ^ {\beta 2} _ {2} \ldots p ^ {\beta n} _ {n}
HAMEX/formulaire017-equation051.png,\log_b (b) = 1
2016/UN_106_em_136.png,C_{xx}=C_{xy}C_{yx}
HAMEX/formulaire020-equation048.png,(n \times n)
HAMEX/formulaire010-equation039.png,u = -1 - \frac{5}{12} q + w
HAMEX/formulaire014-equation038.png,\frac{(n-2)\pi}{n}
MathBrush/2009210-947-155.png,i
MathBrush/200923-1251-89.png,{ \cdots - \sqrt { \mbox { n } } }
MathBrush/200922-949-182.png,{ { \mbox { r } } _ { \mbox { T } } + { E m } }
2014/29_em_161.png,f(z_0)=\lim_{z\rightarrow z_0} f(z)
HAMEX/formulaire038-equation009.png,f(st)=f(ts)
HAMEX/formulaire018-equation061.png,\alpha+\gamma = \beta
MathBrush/200923-1251-75.png,{ - k }
HAMEX/formulaire009-equation057.png,\frac{l_2}{l_1} = \frac{l_3}{l_2}=\frac{l_1+l_2}{l_3}
HAMEX/formulaire019-equation004.png,"(0, 0)"
2013/rit_4280_4.png,\sqrt {x ^ {2} + 6 x} + 4
2013/127_em_509.png,g(\theta) = G(\theta) - G
MathBrush/200923-1253-241.png,{ { - \mbox { q } } - z }
2013/rit_42125_2.png,z \rightarrow z ^ {n}
2016/UN_453_em_669.png,\int d^{10} x \sqrt G R
HAMEX/formulaire012-equation068.png,a_5x^5 + a_4x^4 + a_3x^3 + a_2x^2 + a_1x^1 + a_0 = 0
HAMEX/formulaire023-equation019.png,\lim_{n \rightarrow +\infty} (u_n) = 0
HAMEX/formulaire024-equation054.png,"(n,e)"
2013/104_em_32.png,S^{\prime}P = r^{\prime}
MathBrush/200926-131-185.png,\frac { { \mbox { X } + d } } { \left [ \mbox { I } \right ] }
2014/RIT_2014_10.png,A + A + B + B + C
HAMEX/formulaire033-equation065.png,(198 + 188) \times 158 \neq 2512
MathBrush/200922-947-108.png,{ - t }
MathBrush/200926-131-76.png,{ - { \lambda \sum { B } } }
HAMEX/formulaire024-equation050.png,85 - 187 + 67 - 45 - 80 \neq -14
HAMEX/formulaire032-equation029.png,\pi(x) = m
2014/31_em_175.png,\lim_{x \rightarrow c} f(x) = f(c)
MathBrush/200923-1556-5.png,\sqrt { { n + \mbox { f } } }
MathBrush/200926-1617-105.png,{ 9.2 { \mbox { R } } _ { \beta } }
2016/UN_462_em_883.png,\frac{9+4\sqrt{3}}{33}
HAMEX/formulaire008-equation058.png,a_ns_1 + a_{n-1} = 0
2016/UN_458_em_783.png,x_1 = \frac {1 }{ 4} x
MathBrush/200925-1126-209.png,{ \mbox { z } } _ { \mbox { j } }
MathBrush/200925-1126-200.png,\int { \mathrm{sin} } ^ { \mbox { f } } \mbox { i } d { \mbox { R } } _ { \mbox { H } }
HAMEX/formulaire029-equation035.png,75 - 35 - 86 + 96 \geq 221
2014/27_em_116.png,v_7 + v_3 + v_4- v_8 = 0
2016/UN_116_em_333.png,\sqrt{-\Delta c}
MathBrush/2009210-947-196.png,{ { y - 7 } \geq 2 }
HAMEX/formulaire001-equation019.png,"v, u_1, u_2"
MathBrush/200923-131-247.png,\left [ \mbox { T } \right ]
HAMEX/formulaire038-equation018.png,(c + d)^2 = 8
HAMEX/formulaire014-equation022.png,y = u_y(x)
2016/UN_459_em_822.png,\frac{m}{s}\times\frac{n}{s}
2016/UN_458_em_781.png,\left(\frac{1}{2}\right)^8 \frac{1}{8!}
MfrDB/MfrDB0112.png,\sqrt{\frac{\sqrt{2} + \sqrt{3}}{\sqrt{5} - x}}
MathBrush/200922-1017-151.png,66
MfrDB/MfrDB0043.png,\frac{1}{a} + \frac{1}{b} + \frac{1}{c} = \frac{b c + a c + a b}{a b c}
HAMEX/formulaire019-equation070.png,24 - 43 \neq 18
MfrDB/MfrDB2115.png,\int\limits_{a}^{b} f ( x ) dx = F ( b ) - F ( a )
2016/UN_128_em_1003.png,6+6+16=28
2014/36_em_49.png,1.6946961
2016/UN_451_em_611.png,Y \rightarrow Y
MathBrush/200923-131-134.png,{ \sum { 4 } - \int \mbox { E } dV }
MathBrush/200924-1312-302.png,{ { i + { \mbox { w } } _ { f } } \geq { - \mbox { H } } }
2016/UN_103_em_54.png,f(x)=\log(x+c)
MathBrush/2009210-947-198.png,{ 1 + \mbox { L } }
2016/UN_120_em_438.png,c(w) = \sum_p c_{-p} w^p
MathBrush/200924-1312-108.png,{ \cdots + { \cdots + \mbox { g } } }
MfrDB/MfrDB0325.png,\sum_{i = 1}^{\infty} a_{i} = 3
2014/23_em_57.png,\sqrt{3^2+2^2}=\sqrt{13}
2016/UN_108_em_186.png,y=\frac{5t^3-1}{1+t^3}
HAMEX/formulaire023-equation074.png,"x=10+0,7"
HAMEX/formulaire006-equation068.png,y = \frac{1}{x}
2014/RIT_2014_222.png,\frac {1} {(x + 1) (x + 2) ^ {2}} = \frac {1} {x + 1} \frac {1} {x + 2} - \frac {1} {(x + 2) ^ {2}}
2016/UN_109_em_214.png,\frac{E}{m}=\frac{1} {\sqrt{1-v^2}}
2016/UN_466_em_979.png,w=\tan \beta
MathBrush/200923-1254-212.png,\sqrt { { o - \mbox { L } } }
