path,formula
2016/UN_110_em_238.png,(e_{1}e_{2}+e_{5}e_{4}+e_{6}e_{7})
2016/UN_462_em_875.png,z=x+ip
2016/UN_462_em_888.png,(xy+yx)/2
2016/UN_462_em_878.png,h\times h
2016/UN_120_em_430.png,\int d^d x \sqrt{-g} R^2
2016/UN_454_em_677.png,|x+y|\geq |x|
2016/UN_103_em_63.png,- (X^0)^2 + (X^1)^2 + (X^2)^2 + (X^3)^2 + (X^{4})^2 = \alpha_B^2
2016/UN_106_em_140.png,x^{-1}\frac{d^{n-1}}{dx^{n-1}}
2016/UN_117_em_365.png,h\log h
2016/UN_128_em_1017.png,\mathrm{cos}^2 \theta
2016/UN_454_em_698.png,(1 \div a)
2016/UN_456_em_740.png,x_{-n}=\sqrt{n}(a-ib)
2016/UN_462_em_899.png,\int dz
2016/UN_112_em_281.png,r=\sqrt{(x^{1})^{2}+(x^{2})^{2}+(x^{3})^{2}}
2016/UN_116_em_327.png,\frac{n-1}{2(k+n-2)}+\frac{1}{2k}
2016/UN_107_em_154.png,\int dx_1dx_2
2016/UN_122_em_487.png,-7^{-\frac{1}{2}}2^{-\frac{5}{4}}\left(\frac{5+\sqrt{5}}{5-\sqrt{5}} \right)^{\frac{1}{4}}
2016/UN_463_em_922.png,\frac{1}{2}+\frac{1}{2}= 1
2016/UN_103_em_74.png,\beta_1+\beta_2+\beta_3+\beta_4+\beta_5+\beta_6+\beta_7
2016/UN_459_em_823.png,\sum_a j_a+1
2016/UN_453_em_662.png,w(x) = f(x) x^{-1/4}\sqrt{x^3-1}
2016/UN_114_em_299.png,- \frac {7}{480} \sqrt{30}
2016/UN_102_em_44.png,d=\frac{a_0(t)b_0(t)}{a_0(0)b_0(0)}
2016/UN_122_em_473.png,z={(\mathrm{sin}\frac {1}{2}\theta_{12}\mathrm{sin}\frac {1}{2}\theta_{34})}/{(\mathrm{sin}\frac {1}{2}\theta_{13}\mathrm{sin}\frac {1}{2}\theta_{24})}
2016/UN_131_em_1082.png,\frac {0}{0}
2016/UN_101_em_5.png,-8.8\times 10^{+7}
2016/UN_106_em_130.png,c=\frac{3}{2}-\frac{12}{m(m+2)}
2016/UN_116_em_328.png,b^{x} a^{y+n}
2016/UN_110_em_226.png,\mathrm{sin}^2 x
2016/UN_116_em_319.png,\frac {1}{6}(j+1)(j+2)(2j+3)
2016/UN_106_em_143.png,"2[(\frac { 1}{2} ,0) + (0,\frac { 1}{2})]"
2016/UN_456_em_746.png,A_{n}(x)=\frac{x^{n}}{n!}
2016/UN_460_em_849.png,e^{\pi t(\frac{f^2}{2\pi^2}-\frac{f}{2\pi}+1)}
2016/UN_133_em_1114.png,y = \tan \frac{\mu}{2}
2016/UN_130_em_1072.png,xz = e^u+e^v+e^{-t-u+v}+1
2016/UN_461_em_870.png,E=\tan{\alpha}
2016/UN_133_em_1118.png,i=1\div N
2016/UN_452_em_638.png,\int d^3 x d^3 y
2016/UN_101_em_8.png,x = \mathrm{cos} (q)
2016/UN_119_em_417.png,y\rightarrow \sqrt{n}y
2016/UN_129_em_1027.png,\sum d_n =\sum d_x
2016/UN_115_em_313.png,\lim_{n \rightarrow \infty} R_n = \infty
2016/UN_458_em_784.png,9+9
2016/UN_117_em_346.png,1 \div 10
2016/UN_463_em_924.png,\mathrm{cos}\frac{(a_{0}+a_{1})\pi}{2}
2016/UN_453_em_668.png,x^{2j+1}+ix^{2j+2}
2016/UN_132_em_1104.png,\gamma = \mathrm{cos}{c}
2016/UN_458_em_788.png,\frac{1}{2\sqrt{2-\sqrt{3}}}
2016/UN_101_em_0.png,x^{2M}+x^{M-1}
2016/UN_111_em_262.png,y^2=ax^4+4bx^3+6cx^2+4dx+e
2016/UN_124_em_532.png,41 \times 40 \times 6 \times 6
2016/UN_116_em_337.png,q=\lim_{x\rightarrow\infty}g(x)
2016/UN_132_em_1105.png,z=\sqrt{\frac{m}{2}}(x+iy)
2016/UN_123_em_511.png,\lim_{i\rightarrow\infty}p_ip_i=\infty
2016/UN_102_em_28.png,\exists g\in G
2016/UN_106_em_144.png,z_1 z_2+z_1 z_3+z_1 z_4+z_2 z_3
2016/UN_101_em_9.png,t \times t=1+t
2016/UN_102_em_34.png,\int a(x) d^2x=\int b(x) d^2x=0
2016/UN_452_em_646.png,1+\frac{1}{z}\mathrm{sin} z\mathrm{cos} (z+2\alpha _{1})=2\int_{0}^{1}dx \mathrm{cos}^{2}(zx+\alpha _{1})
2016/UN_122_em_471.png,s = -1 - \sqrt{1 - \frac{\alpha^2}{4}}
2016/UN_452_em_639.png,\mbox{T}^n
2016/UN_110_em_231.png,x^1+x^3+x^5=b
2016/UN_119_em_399.png,\infty\times\infty
2016/UN_101_em_4.png,\frac{dA^{-1}}{dx} = - A^{-1}\frac{dA}{dx} A^{-1}
2016/UN_455_em_716.png,8.0777
2016/UN_463_em_914.png,x_0^2+x_1^2+x_2^2+x_3^2
2016/UN_105_em_113.png,y=x_0-x
2016/UN_460_em_836.png,\sigma\sigma\sigma
2016/UN_455_em_718.png,"(\frac{1}{18},\frac{1}{18})"
2016/UN_125_em_549.png,\frac {1}{2}p^2+\frac {1}{2}m^2x^2+gx^4
2016/UN_121_em_452.png,f - l + e_1 + e_7 + e_8 + e_9
2016/UN_455_em_719.png,\frac{1}{g}(g-B)\frac{1}{g+B}
2016/UN_131_em_1078.png,\log|\mathrm{sin} q|
2016/UN_124_em_536.png,\int d^p x \sqrt{g}
2016/UN_107_em_165.png,-n+p+j
2016/UN_108_em_194.png,y(r)= 7r^{\frac{73}{95}}+5r^{\sqrt{5}}+3r^{\pi}+r^{2\sqrt{5}}+3r^{\frac{77}{5}}
2016/UN_102_em_26.png,\sum_{i=0}^{n-1}{t^i}=\frac{ 1-t^n}{1-t}
2016/UN_121_em_460.png,"(\frac { 8}{9},\frac { 8}{9})"
2016/UN_462_em_884.png,\sum SS=S
2016/UN_129_em_1038.png,f - e_j + e_1 + e_9
2016/UN_124_em_529.png,\lim_{n \rightarrow +\infty} B_n = I
2016/UN_451_em_611.png,Y \rightarrow Y
2016/UN_131_em_1076.png,[a(a+b)cdc(a+b)a]
2016/UN_115_em_314.png,y\geq x\geq0
2016/UN_106_em_142.png,[C[-1]] + [B] = [A]
2016/UN_466_em_977.png,a=a_0+a_1+a_k+\ldots
2016/UN_455_em_714.png,\frac{1}{\sqrt{l}}
2016/UN_465_em_967.png,f= \sum_i{ f(x_a-x_a^{(i)})}
2016/UN_464_em_941.png,x^2+y^2+(z-bt)((z+at)^2-t^{2n+1})=0
2016/UN_133_em_1123.png,c=c_1+c_2
2016/UN_453_em_654.png,2c = \sqrt{6}-\sqrt{3}
2016/UN_119_em_393.png,y \geq y_1
2016/UN_462_em_877.png,\sum_{n=0}^\infty (-x)^n = (1+x)^{-1}
2016/UN_109_em_211.png,\mbox{w}_3
2016/UN_457_em_765.png,[x]{+}[y]{+}[z]
2016/UN_105_em_110.png,\int f(x) dx
2016/UN_457_em_771.png,\frac{1}{2} n(n+1)-n=\frac{1}{2} n(n-1)
2016/UN_126_em_568.png,4_a4_b+4_b4_a
2016/UN_118_em_388.png,F(y(r))e^{-y(r)}
2016/UN_458_em_787.png,(1)+(6+6)+(1+3 \times 6)=32
2016/UN_128_em_1024.png,\frac{{q^2 \sqrt \pi}}{{2g}}\sqrt {\frac{a - 1}{{a}}}
2016/UN_110_em_248.png,\frac{1}{\sqrt{N}}
2016/UN_134_em_1145.png,\sqrt{3+\sqrt{3}}
2016/UN_457_em_772.png,"(\frac{1}{8},\frac{1}{8})"
2016/UN_105_em_121.png,e_{+3}
2016/UN_105_em_116.png,"e_{3,4}, f_{3,4}, g_{3,4}"
2016/UN_458_em_778.png,G^{abcd}=(\sqrt{h}/2)(h^{ac} h^{bd}+h^{ad} h^{bc}-2 h^{ab} h^{cd})
2016/UN_120_em_421.png,\frac{1}{2\pi}\int F
2016/UN_466_em_987.png,\mbox{Tr} \left( A^a A^b A^c A^d \right)
2016/UN_107_em_172.png,\mathrm{cos} kx
2016/UN_123_em_513.png,A\times A
2016/UN_121_em_443.png,F_{12}=-F_{21}=-\tan \theta
2016/UN_462_em_879.png,\frac{1}{3!}
2016/UN_107_em_174.png,-\frac {247}{3840} \sqrt{30}
2016/UN_124_em_542.png,-\frac{7}{675}\sqrt{5}
2016/UN_456_em_742.png,"\forall i,j,k"
2016/UN_103_em_66.png,7+5+3+3=18= 3 \times (5+1)
2016/UN_101_em_11.png,a_n=\frac{-i\sqrt{n}}{2}(q_n+i\frac{2}{n}p_n)
2016/UN_108_em_197.png,|z_1|^2+|z_2|^2+|z_3|^2=1
2016/UN_453_em_657.png,[a] \times [a] \times [b]
2016/UN_106_em_129.png,1.1+ 0.01 i
2016/UN_457_em_758.png,\sqrt{-g}
2016/UN_107_em_158.png,\sum_n\int dx
2016/UN_117_em_358.png,E \geq 1+\pi\sqrt{\alpha/8}=1.3309
2016/UN_130_em_1055.png,E=E_E+\frac{1}{2} E_C
2016/UN_466_em_979.png,w=\tan \beta
2016/UN_128_em_1018.png,\lim_{l\rightarrow \infty } f_l = v
2016/UN_120_em_434.png,\sqrt{\theta}a
2016/UN_451_em_610.png,\mbox{M}_5
2016/UN_458_em_790.png,\frac{n-1}{2(k+n-2)}+\frac{1}{k+2}
2016/UN_464_em_942.png,f((n+4)b)=f(nb)
2016/UN_452_em_636.png,\frac{a}{3}=a-\frac{2a}{3}
2016/UN_129_em_1045.png,V.C
2016/UN_117_em_353.png,\frac{7}{16}+7
2016/UN_132_em_1111.png,\mathrm{sin}(\frac{ 2\pi k}{p})
2016/UN_453_em_671.png,q^\frac {1}{2}-q^{-\frac {1}{2}}
2016/UN_121_em_446.png,L_0+L_1+\ldots+L_m=p
2016/UN_105_em_106.png,w = \frac{\mathrm{sin}^2 \theta }{1+\mathrm{cos} ^2 \theta}
2016/UN_452_em_647.png,h=\tan \phi
2016/UN_452_em_641.png,\sqrt{2+\sqrt{2}}
2016/UN_118_em_383.png,\frac{\mathrm{sin} \frac{k_1\times k_2}{2}}{\frac{k_1\times k_2}{2}}
2016/UN_460_em_832.png,r \mathrm{sin}{\theta}
2016/UN_114_em_300.png,-(\frac{\alpha}{2}+\frac{1}{4}-\beta) <-1
2016/UN_129_em_1030.png,\frac{2.5}{\sqrt{2}}
2016/UN_131_em_1083.png,[e]
2016/UN_458_em_794.png,[c_1] + [c_2] = [c_1 + c_2]
2016/UN_117_em_344.png,-\infty\leq y\leq\infty
2016/UN_462_em_893.png,\mathrm{sin} \frac{k_1 \times k_2}{2}
2016/UN_133_em_1137.png,X^i= \frac{1}{\sqrt{2}}(X_{2i-1}+iX_{2i})
2016/UN_116_em_332.png,\tan^2 (\alpha)g^P
2016/UN_103_em_51.png,I+II
2016/UN_134_em_1139.png,\lim_{r\rightarrow\infty}e^{2r}(n - H(r)) =2n
2016/UN_456_em_730.png,"\{ - \sqrt{3}, 0, \sqrt{3}\}"
2016/UN_117_em_343.png,F(x)=\frac{dx}{(1-x)^{d}}-\frac{1}{(1-x)^{d}}+1
2016/UN_112_em_271.png,X_9 (X_2 X_7 - X_3 X_6)
2016/UN_118_em_380.png,\int dx dp (f - h f^2) \geq 0
2016/UN_113_em_285.png,- \frac {1}{160} \sqrt{30}
2016/UN_108_em_196.png,x^2+y^2 + (z-z_1(t))(z-z_2(t))(z-z_3(t)) = 0
2016/UN_105_em_107.png,y=\mathrm{cos}^2 z
2016/UN_115_em_315.png,1+y+y^2+y^3+y^4=0
2016/UN_111_em_259.png,4+7+7+1+1=20
2016/UN_110_em_228.png,H=H_0^1 + H_1^1
2016/UN_460_em_829.png,w(x) = x^{2a+1} e^{-nx}
2016/UN_127_em_599.png,B=A-\frac{\mathrm{sin}^2\theta_1}{\mathrm{cos}^2\theta_1}
2016/UN_465_em_953.png,\frac{3k}{k+2}
2016/UN_125_em_564.png,30 \div 35
2016/UN_461_em_863.png,f(x^{11})=k(x^{11})=-b(x^{11})
2016/UN_102_em_47.png,f= \frac{y+y_B}{x-x_B}
2016/UN_102_em_42.png,x_1x_2x_3x_4x_5
2016/UN_118_em_373.png,\log (z\log z)
2016/UN_451_em_609.png,\frac{n-1}{2} - \frac{-n-1}{2} = n
2016/UN_123_em_514.png,\int \beta (x) dx
2016/UN_130_em_1073.png,P_m
2016/UN_117_em_348.png,x^2+y^2+z^2=\frac{1}{4}
2016/UN_104_em_95.png,\frac{1}{8} + \frac{1}{8 k_1}
2016/UN_461_em_855.png,\sqrt{\beta} H
2016/UN_128_em_1012.png,z^{\frac {1}{6}}\log z
2016/UN_116_em_342.png,\frac{(n+3)n}{(n+2)^2(n+1)^2}
2016/UN_462_em_885.png,"-\frac{1}{2},+\frac{1}{2},-\frac{1}{2},+\frac{1}{2}"
2016/UN_116_em_329.png,P(z)=\frac{az+b}{cz+d}
2016/UN_461_em_857.png,n\geq 8
2016/UN_117_em_364.png,\int e R(e)
2016/UN_114_em_302.png,1-c_{1}x+c_{2}x^{2}-c_{3}x^{3}
2016/UN_454_em_682.png,12x_5-x_6+8x_8=0
2016/UN_451_em_619.png,\beta_2+\beta_3+\beta_4+\beta_5+\beta_6+\beta_7
2016/UN_103_em_50.png,\lim_{r\rightarrow \infty}F(r) = 0
2016/UN_116_em_323.png,S_{14}=\{3\}\{5\}\{7\}\{9\}
2016/UN_456_em_738.png,8+8
2016/UN_119_em_410.png,x_1 \left(\frac{x_2}{x_1}\right)^2
2016/UN_107_em_152.png,z(t)=\sqrt{\frac{m}{2}}\left( x(t)+iy(t) \right )
2016/UN_461_em_861.png,1.923-4.134s+1.653s^3
2016/UN_452_em_634.png,\frac {1}{ 2} f_{bc}^{a}c^{b}
2016/UN_131_em_1097.png,E^\alpha \left(x_1 \left(\frac{x_2}{x_1}\right)^2\right)= 2 x_2
2016/UN_460_em_827.png,z=\tan \alpha
2016/UN_464_em_949.png,\pi_0\pi_0\pi_0
2016/UN_109_em_213.png,r=\sqrt{x^ix^i}
2016/UN_457_em_755.png,1\neq 2\neq 3
2016/UN_461_em_872.png,N_2=-\frac{61}{90}+\frac{358}{45}-15=-\frac{21}{10}
2016/UN_464_em_931.png,"f_o(x)=f_o(0,x)"
2016/UN_123_em_512.png,\sum_{k = 1}^{n-1} c_k c_{n-k} = c_{n+1} - 2 c_n
2016/UN_461_em_859.png,(q^{\frac {1}{ 2}}-q^{-\frac {1}{ 2}})^{-2}
2016/UN_133_em_1136.png,2^\frac{p}{p+1}
2016/UN_465_em_956.png,\sqrt{\Delta m}
2016/UN_459_em_807.png,\int C_p
2016/UN_118_em_377.png,a\times a
2016/UN_107_em_164.png,a \geq -\frac{1}{4}
2016/UN_133_em_1119.png,p^{k} x^{k}
2016/UN_465_em_957.png,(x^{+9})^2+(y^{+6})^3+y^{64}(z^{+4})^3=0
2016/UN_127_em_588.png,B_3-2 B_6+B_{13}+B_{17}-B_{19}=0
2016/UN_108_em_190.png,\mathrm{cos}\theta X^6 + \mathrm{sin}\theta X^2
2016/UN_118_em_389.png,\sqrt{x^2+y^2}
2016/UN_466_em_985.png,16\times 2\times 2-(16+16\times 2)=16
2016/UN_451_em_615.png,\frac{1}{3}(-\frac{2}{\beta^2}-n_a^2)
2016/UN_462_em_896.png,\frac{7 m (m+1)}{m+19}
2016/UN_124_em_539.png,x^p\log x
2016/UN_101_em_21.png,\int d^2x
2016/UN_458_em_780.png,z=\tan x
2016/UN_116_em_331.png,\{ a \}
2016/UN_131_em_1080.png,-99
2016/UN_453_em_664.png,\tan \theta \geq 0
2016/UN_103_em_68.png,E=R\left( \frac{1}{L}+\frac{L}{2}-\sqrt{1+\frac{1}{L^{2}}-2M}\right)
2016/UN_452_em_628.png,\frac{7}{16}+6
2016/UN_122_em_488.png,+x_3
2016/UN_132_em_1102.png,\frac {1 }{ 6 } ( n+1) ( n+2) (n+3)
2016/UN_105_em_120.png,y\geq x
2016/UN_109_em_217.png,\frac{l+m}{\sqrt{1+\alpha^2}}
2016/UN_119_em_414.png,\mbox{M}_3
2016/UN_461_em_867.png,\sqrt{x-4}
2016/UN_123_em_509.png,\frac {7}{ 9}
2016/UN_114_em_296.png,(n+1)\times (n+1)
2016/UN_133_em_1115.png,r=\sqrt{y_6^2+y_7^2+y_8^2}
2016/UN_119_em_396.png,y=\mathrm{cos}(2x)
2016/UN_119_em_395.png,-\sqrt{2(2-\sqrt{2})}
2016/UN_459_em_818.png,\frac {7}{1440} \sqrt{30}
2016/UN_102_em_27.png,"(\frac{1}{9},\frac{1}{9})"
2016/UN_112_em_268.png,"B(a,b)=\left( \frac{a+b}{b} \right)\left( \frac{a+b+1}{a} \right) B(a+1,b+1)"
2016/UN_129_em_1026.png,z\rightarrow \frac{z^{n+1}}{a^n}
2016/UN_452_em_631.png,x\rightarrow y
2016/UN_130_em_1057.png,a-b=(a+b)(a-b)
2016/UN_126_em_581.png,\frac{G_{00}}{h}+\frac{G_{ii}}{a}
2016/UN_112_em_277.png,13x^2 +29x-13
2016/UN_462_em_887.png,-\mathrm{sin} ^2 \theta
2016/UN_124_em_522.png,x^i+dx^i
2016/UN_464_em_926.png,\tan M=\mathrm{sin} M/\mathrm{cos} M
2016/UN_128_em_1006.png,a+xb+yb^{\prime }
2016/UN_453_em_650.png,1 \div 3
2016/UN_456_em_747.png,\sum_j n_j=\sum_j m_j
2016/UN_128_em_1003.png,6+6+16=28
2016/UN_102_em_43.png,x^{\pm j}=\frac{1}{\sqrt{2}}(x^{2j+2}\pm ix^{2j+3})
2016/UN_131_em_1075.png,\int dx^1 dx^2
2016/UN_110_em_230.png,\mathrm{sin}(\theta)
2016/UN_105_em_123.png,\sum_a e^a e^a
2016/UN_123_em_504.png,s(u)=\frac{\mathrm{sin} (u)}{\mathrm{sin} (\lambda)}
2016/UN_107_em_168.png,\frac {1}{ 12} (n+2)^2 (n+1) (n+3)
2016/UN_117_em_356.png,\lim_{r\rightarrow \infty} c(r)=0
2016/UN_105_em_109.png,1^2+1^2+1^2 + 3^2 + 2^2 + 2^2 + 2^2
2016/UN_131_em_1099.png,-\frac{992}{99}
2016/UN_119_em_402.png,\frac {16}{3 \sqrt{3}}
2016/UN_132_em_1103.png,e^{-A} A^A
2016/UN_123_em_499.png,p \rightarrow \sqrt{-p^2}
2016/UN_116_em_340.png,\frac{n(n-1)}{2}-\frac{(n-2)(n-3)}{2}=2n-3
2016/UN_125_em_567.png,2^{\frac{1}{4}}\left(\frac{5+\sqrt{5}}{5-\sqrt{5}} \right)^{\frac{1}{4}}
2016/UN_451_em_612.png,\mbox{T}_{0}
2016/UN_126_em_584.png,\sqrt[4]{-g}
2016/UN_102_em_33.png,\mathrm{sin}\alpha=0
2016/UN_121_em_466.png,x+h
2016/UN_459_em_811.png,\mathrm{sin}^2 a-\mathrm{sin}^2b=\mathrm{cos}^2 b-\mathrm{cos}^2a
2016/UN_464_em_944.png,-\sqrt{3}
2016/UN_131_em_1098.png,\sum_b\pi_{ab}\pi_{bc}=\pi_{ac}
2016/UN_113_em_291.png,\mathrm{sin}(x)
2016/UN_132_em_1109.png,-\frac{d^2}{dx^2}+x\frac{d}{dx}+1
2016/UN_455_em_708.png,V_{\alpha} = \sqrt{n_a^2 + m_a^2 + 2n_am_a\mathrm{cos}(2\alpha)}
2016/UN_463_em_908.png,k\times k
2016/UN_117_em_360.png,f_{x_1}(x_2) = f_{x_1 x_2}
2016/UN_456_em_727.png,x^{a_1\ldots a_n}
2016/UN_122_em_476.png,\int d^dx \sqrt{g}
2016/UN_457_em_761.png,A=F+AF
2016/UN_119_em_413.png,\frac{7}{6}
2016/UN_124_em_531.png,3.14
2016/UN_111_em_254.png,|\frac{\mathrm{cos}(x)-1}{x^2}|=|\frac{\mathrm{cos}(|x|)-1}{|x|^2}|
2016/UN_124_em_527.png,-\frac{1}{2\pi} \sum_n\frac{P_n}{z-z_n}
2016/UN_132_em_1110.png,x_1x_{d+1}+\ldots+x_dx_{2d}
2016/UN_455_em_700.png,r = \sqrt{x_6^2 + x_7^2 + x_8^2}
2016/UN_112_em_267.png,\lim_{P\rightarrow0}g_P=0
2016/UN_108_em_175.png,\int_0^1 dyX(y)
2016/UN_123_em_495.png,-\frac{4}{16}+\frac{4}{24}=-\frac{1}{12}
2016/UN_462_em_897.png,f_n=x_n+iy_n
2016/UN_130_em_1061.png,\frac{1}{2}(n+1)(n+2)
2016/UN_113_em_294.png,\frac{d^n }{dx^n}
2016/UN_102_em_31.png,\forall x\in M
2016/UN_459_em_810.png,h_5 E_{-\beta_1-\beta_2-\beta_3-\beta_4-\beta_5}
2016/UN_465_em_962.png,\frac{b}{a}
2016/UN_455_em_704.png,\sum_j\frac{x^j}{j!}
2016/UN_109_em_223.png,C^{(q)}_{xy}C^{(q)}_{yx}
2016/UN_453_em_653.png,-2\log(2) \log(r)
2016/UN_108_em_199.png,+\sqrt{3}
2016/UN_128_em_1022.png,a_{ii}=\frac{1}{2}(\frac{(m^{i})^2}{6}+m^{i})
2016/UN_127_em_591.png,\int \int dzdw
2016/UN_116_em_318.png,\int d^4x c
2016/UN_101_em_1.png,1-x+iy
2016/UN_129_em_1048.png,\mathrm{sin} z < \beta
2016/UN_110_em_245.png,(n+4r)\times (n+4r)
2016/UN_451_em_604.png,m=-\frac{1}{2} \pm \sqrt{\frac{17}{36}}
2016/UN_130_em_1053.png,u_{xt}=u_{xxx}-6uu_{xx}
2016/UN_112_em_282.png,8{\times}8
2016/UN_132_em_1108.png,e>e_c
2016/UN_464_em_943.png,c=\frac{3k}{k+2}-1=\frac{2(k-1)}{k+2}
2016/UN_463_em_920.png,f_0>f>f_1
2016/UN_458_em_782.png,f(x) = \mathrm{sin} x
2016/UN_456_em_743.png,a_0=\frac{1}{mv}\sqrt{\frac{6}{11}}
2016/UN_454_em_684.png,z = \frac{x}{1+x}
2016/UN_116_em_322.png,(-1)^{\frac{p(p+1)}{2}+1}
2016/UN_124_em_519.png,\frac{1}{\sqrt B}
2016/UN_103_em_54.png,f(x)=\log(x+c)
2016/UN_107_em_160.png,x^7x^8x^9
2016/UN_129_em_1029.png,a_n = - \sum_{k=1}^{n-1} c_{n-k} a_n
2016/UN_133_em_1130.png,(73)(37)(77)
2016/UN_454_em_680.png,"(\frac { 4}{9},\frac { 4}{9})"
2016/UN_115_em_316.png,3\times 1 +3\times 1 = 6
2016/UN_108_em_192.png,u_{ab} = n_{ab} + u_a u_b
2016/UN_121_em_462.png,\mathrm{cos} 4 \alpha = -1
2016/UN_118_em_379.png,R_{ab}R^{ab} - \frac {1}{ 3}R^2
2016/UN_459_em_803.png,c=\mathrm{cos}^2 \theta -\frac{1}{2}
2016/UN_117_em_362.png,h(x)=\pi-h(\pi-x)
2016/UN_109_em_210.png,\tan \theta_k = \pm \frac{\sqrt{1-T^2}}{T}
2016/UN_105_em_115.png,"(x^{0},x^{1},x^{2},x^{3},x^{4})=(t,x,y,z,\theta)"
2016/UN_130_em_1054.png,\mathrm{cos}(\alpha)
2016/UN_134_em_1142.png,\lim_{n\rightarrow\infty} s_n=0
2016/UN_131_em_1091.png,x^3+y^3+z^3+axyz
2016/UN_103_em_60.png,"\sum_n \int_0^1 dx (1-x) f(x,n) =\sum_n\int_0^1 dy y f(y,n)"
2016/UN_459_em_821.png,\lim_{z\rightarrow z_0} x(z) = x_1+\ldots + x_n
2016/UN_101_em_6.png,a \geq \left(\frac{n-3}{n-1}\right)\left(\frac{2}{(n-1)c} \right)^{\frac{2}{n-3}}
2016/UN_122_em_483.png,\sum_a x_a =1
2016/UN_107_em_167.png,x \geq c
2016/UN_117_em_363.png,z^a = x^{a+3} + i x^{a+6}
2016/UN_462_em_880.png,4\mathrm{sin}^2{(\frac {1}{ 2}k\theta p)}=2(1+\mathrm{cos}(k \theta p))
2016/UN_102_em_29.png,\int H_3
2016/UN_453_em_674.png,B \rightarrow \tan \theta
2016/UN_465_em_966.png,2\mathrm{sin}(x-y)\mathrm{sin}(x+y)=\mathrm{cos}(2y)-\mathrm{cos}(2x)
2016/UN_455_em_705.png,B^{a \beta}(x) = A^{a \beta}(x)
2016/UN_458_em_775.png,y=x-\frac {1}{2}(x_1+x_2)
2016/UN_122_em_486.png,\frac{n-1}{2(k+n-2)}+\frac{m-1}{2(k+m-2)}
2016/UN_122_em_479.png,\mbox{S}^m
2016/UN_104_em_88.png,\sqrt{c_i}
2016/UN_121_em_456.png,v\times v
2016/UN_120_em_419.png,l\log l
2016/UN_111_em_263.png,0\leq m \leq \frac{p+1}{2}
2016/UN_466_em_996.png,\sqrt{1 + r m_a}
2016/UN_463_em_909.png,-b \leq x \leq b
2016/UN_104_em_82.png,"-0,46 \div 1"
2016/UN_107_em_173.png,x^0x^1x^2x^3x^8x^9
2016/UN_453_em_658.png,2\mathrm{cos} \frac{(a_{0} \pm a_{1})\pi}{2}
2016/UN_125_em_557.png,\sqrt{-1}
2016/UN_453_em_666.png,5+2+4+4+3=18
2016/UN_109_em_206.png,\lim_{t \rightarrow \infty } 2 f_0(t) f_1(t) =0
2016/UN_123_em_494.png,\mathrm{sin}\pi\alpha
2016/UN_104_em_84.png,x^9-x^8
2016/UN_464_em_930.png,y\neq ax
2016/UN_130_em_1063.png,(ba)^0=a^0b^0=b^0a^0
2016/UN_463_em_901.png,q_{0}=2\sqrt{a(0)}\mathrm{sin} \alpha _{0}
2016/UN_453_em_669.png,\int d^{10} x \sqrt G R
2016/UN_454_em_688.png,\sum p_i
2016/UN_113_em_284.png,\sum_id_i=d
2016/UN_106_em_145.png,\sum \left( n+a\right)^{-s}
2016/UN_460_em_837.png,\frac{243}{154}=\frac{3}{2}+\frac{6}{77}
2016/UN_461_em_868.png,a=-\tan^2\theta_1
2016/UN_453_em_656.png,\int d^nx a_2
2016/UN_458_em_795.png,\frac{d+2e+f}{2}-\frac{a+2b+c}{2}
2016/UN_465_em_950.png,f \times f
2016/UN_457_em_756.png,- \frac{13}{8} + \frac{9}{4} + \frac{1}{24} = \frac{2}{3}
2016/UN_112_em_278.png,2f + 2(e_1+e_9) - (e_2+e_3) + e_7
2016/UN_463_em_915.png,1_{1}+1_{2}+1_{3}+1_{4}+3\times 4
2016/UN_131_em_1085.png,\frac {4}{ 9}
2016/UN_127_em_587.png,-2^{p-5}+\frac {1 }{ 2}+n
2016/UN_102_em_46.png,-\frac{1}{24} + \frac{a}{4}(1-a)
2016/UN_461_em_874.png,u=1-\frac{x_{13}^2x_{24}^2}{x_{14}^2x_{23}^2}
2016/UN_112_em_266.png,\left(\frac{5+\sqrt{5}}{5-\sqrt{5}} \right)^{\frac{1}{4}}
2016/UN_117_em_355.png,t_1t_2+t_2t_3+t_3t_1
2016/UN_121_em_457.png,\ldots bab\ldots
2016/UN_124_em_523.png,\sum_ap_a
2016/UN_130_em_1074.png,B_n=\frac{n}{n-2}B_{n-1}
2016/UN_105_em_105.png,p=1\div m
2016/UN_115_em_312.png,g={\frac{\sqrt{1-Ar^2}}{a^3r^2\mathrm{sin} \theta}}
2016/UN_134_em_1144.png,[a] \times [a] \times [a]
2016/UN_120_em_424.png,\sigma_0=\lim_{k\rightarrow 0} \sigma_{0k}
2016/UN_125_em_552.png,a^a_{bc}=a^a_{cb}
2016/UN_455_em_706.png,(2.7.1)
2016/UN_102_em_49.png,\mbox{S}^3
2016/UN_121_em_464.png,[b] \times [b]
2016/UN_461_em_853.png,T(x)=\tan x
2016/UN_105_em_102.png,x^8+ix^9
2016/UN_106_em_133.png,ds^2 = e^{2f}(dr^2 + dz^2 - dt^2) + \frac{e^{2g}}{y^2}(dx^2 + dy^2)
2016/UN_459_em_801.png,- \frac{\alpha^2}{\alpha^2 + 1} =\frac{1}{\alpha^2 + 1}
2016/UN_465_em_968.png,"(\mathrm{cos}(z)-1)/z^2,\mathrm{sin}(z)/z,(\mathrm{sin}(z)-z)/z^3"
